0.161927,0.31139,0.0365267,400,400,400,20,30,30,0
0.161927,0.31139,0.0357631,400,400,400,20,30,30,0
0.161927,0.31139,0.0349994,400,400,400,20,30,30,0
0.161927,0.31139,0.0342358,400,400,400,20,30,30,0
0.161927,0.31139,0.0334722,400,400,400,20,30,30,0
0.161927,0.31139,0.0327085,400,400,400,20,30,30,0
0.161927,0.31139,0.0319449,400,400,400,20,30,30,0
0.161927,0.31139,0.0311813,400,400,400,20,30,30,0
0.161927,0.31139,0.0304177,400,400,400,20,30,30,0
0.161927,0.31139,0.029654,400,400,400,20,30,30,0
0.161927,0.31139,0.0288904,400,400,400,20,30,30,0
0.161927,0.31139,0.0281268,400,400,400,20,30,30,0
0.161927,0.31139,0.0273632,400,400,400,20,30,30,0
0.161927,0.31139,0.0265995,400,400,400,20,30,30,0
0.161927,0.31139,0.0258359,400,400,400,20,30,30,0
0.161927,0.31139,0.0250723,400,400,400,20,30,30,0
0.161927,0.31139,0.0243087,400,400,400,20,30,30,0
0.161927,0.31139,0.023545,400,400,400,20,30,30,0
0.161927,0.31139,0.0227814,400,400,400,20,30,30,0
0.161927,0.31139,0.0220178,400,400,400,20,30,30,0
0.161927,0.31139,0.0212542,400,400,400,20,30,30,0
0.161927,0.31139,0.0204905,400,400,400,20,30,30,0
0.161927,0.31139,0.0197269,400,400,400,20,30,30,0
0.161927,0.31139,0.0189633,400,400,400,20,30,30,0
0.161927,0.31139,0.0181997,400,400,400,20,30,30,0
0.161927,0.31139,0.017436,400,400,400,20,30,30,0
0.161927,0.31139,0.0166724,400,400,400,20,30,30,0
0.161927,0.31139,0.0159088,400,400,400,20,30,30,0
0.161927,0.31139,0.0151452,400,400,400,20,30,30,0
0.161927,0.31139,0.0143815,400,400,400,20,30,30,0
0.161927,0.31139,0.0136179,400,400,400,20,30,30,0
0.161927,0.31139,0.0128543,400,400,400,20,30,30,0
0.161927,0.31139,0.0120906,400,400,400,20,30,30,0
0.161927,0.31139,0.011327,400,400,400,20,30,30,0
0.161927,0.31139,0.0105634,400,400,400,20,30,30,0
0.161927,0.31139,0.00979977,400,400,400,20,30,30,0
0.161927,0.31139,0.00903614,400,400,400,20,30,30,0
0.161927,0.31139,0.00827252,400,400,400,20,30,30,0
0.161927,0.31139,0.00750889,400,400,400,20,30,30,0
0.161927,0.31139,0.00674527,400,400,400,20,30,30,0
0.161927,0.31139,0.00598164,400,400,400,20,30,30,0
0.161927,0.31139,0.00521801,400,400,400,20,30,30,0
0.161927,0.31139,0.00445439,400,400,400,20,30,30,0
0.161927,0.31139,0.00369076,400,400,400,20,30,30,0
0.161927,0.31139,0.00292714,400,400,400,20,30,30,0
0.161927,0.31139,0.00216351,400,400,400,20,30,30,0
0.161927,0.31139,0.00139989,400,400,400,20,30,30,0
0.161927,0.31139,0.000636259,400,400,400,20,30,30,0
0.161927,0.31139,-0.000127367,400,400,400,20,30,30,0
0.161927,0.31139,-0.000890993,400,400,400,20,30,30,0
0.161927,0.31139,-0.00165462,400,400,400,20,30,30,0
0.161927,0.31139,-0.00241824,400,400,400,20,30,30,0
0.161927,0.31139,-0.00318187,400,400,400,20,30,30,0
0.161927,0.31139,-0.0039455,400,400,400,20,30,30,0
0.161927,0.31139,-0.00470912,400,400,400,20,30,30,0
0.161927,0.31139,-0.00547275,400,400,400,20,30,30,0
0.161927,0.31139,-0.00623637,400,400,400,20,30,30,0
0.161927,0.31139,-0.007,400,400,400,20,30,30,0
0.188503,0.301504,-0.007,800,800,250,80,80,80,0
0.189188,0.300005,-0.007,800,800,250,80,80,80,0
0.190871,0.300084,-0.007,800,800,250,80,80,80,0
0.191802,0.301504,-0.007,800,800,250,80,80,80,0
0.191415,0.303165,-0.007,800,800,250,80,80,80,0
0.190028,0.304163,-0.007,800,800,250,80,80,80,0
0.188316,0.304113,-0.007,800,800,250,80,80,80,0
0.186933,0.3031,-0.007,800,800,250,80,80,80,0
0.186304,0.301504,-0.007,800,800,250,80,80,80,0
0.186568,0.299807,-0.007,800,800,250,80,80,80,0
0.187616,0.298446,-0.007,800,800,250,80,80,80,0
0.189174,0.297719,-0.007,800,800,250,80,80,80,0
0.190893,0.297755,-0.007,800,800,250,80,80,80,0
0.192434,0.29852,-0.007,800,800,250,80,80,80,0
0.193526,0.299849,-0.007,800,800,250,80,80,80,0
0.194001,0.301504,-0.007,800,800,250,80,80,80,0
0.193801,0.303214,-0.007,800,800,250,80,80,80,0
0.192977,0.304725,-0.007,800,800,250,80,80,80,0
0.191658,0.305834,-0.007,800,800,250,80,80,80,0
0.190032,0.306402,-0.007,800,800,250,80,80,80,0
0.18831,0.306374,-0.007,800,800,250,80,80,80,0
0.186698,0.305766,-0.007,800,800,250,80,80,80,0
0.185377,0.304659,-0.007,800,800,250,80,80,80,0
0.184485,0.303185,-0.007,800,800,250,80,80,80,0
0.184105,0.301504,-0.007,800,800,250,80,80,80,0
0.184265,0.299788,-0.007,800,800,250,80,80,80,0
0.18494,0.298202,-0.007,800,800,250,80,80,80,0
0.186058,0.29689,-0.007,800,800,250,80,80,80,0
0.187512,0.295964,-0.007,800,800,250,80,80,80,0
0.189172,0.295497,-0.007,800,800,250,80,80,80,0
0.190896,0.29552,-0.007,800,800,250,80,80,80,0
0.192545,0.296024,-0.007,800,800,250,80,80,80,0
0.193992,0.296962,-0.007,800,800,250,80,80,80,0
0.195131,0.298257,-0.007,800,800,250,80,80,80,0
0.195883,0.299809,-0.007,800,800,250,80,80,80,0
0.1962,0.301504,-0.007,800,800,250,80,80,80,0
0.196066,0.303223,-0.007,800,800,250,80,80,80,0
0.195496,0.304851,-0.007,800,800,250,80,80,80,0
0.194534,0.306283,-0.007,800,800,250,80,80,80,0
0.193244,0.307428,-0.007,800,800,250,80,80,80,0
0.191712,0.308221,-0.007,800,800,250,80,80,80,0
0.190033,0.308617,-0.007,800,800,250,80,80,80,0
0.188308,0.308597,-0.007,800,800,250,80,80,80,0
0.186638,0.308168,-0.007,800,800,250,80,80,80,0
0.185115,0.307358,-0.007,800,800,250,80,80,80,0
0.183822,0.306215,-0.007,800,800,250,80,80,80,0
0.182826,0.304806,-0.007,800,800,250,80,80,80,0
0.182177,0.303208,-0.007,800,800,250,80,80,80,0
0.181906,0.301504,-0.007,800,800,250,80,80,80,0
0.18202,0.299782,-0.007,800,800,250,80,80,80,0
0.182512,0.298129,-0.007,800,800,250,80,80,80,0
0.183354,0.296623,-0.007,800,800,250,80,80,80,0
0.184502,0.295334,-0.007,800,800,250,80,80,80,0
0.1859,0.294322,-0.007,800,800,250,80,80,80,0
0.18748,0.29363,-0.007,800,800,250,80,80,80,0
0.189171,0.293287,-0.007,800,800,250,80,80,80,0
0.190897,0.293304,-0.007,800,800,250,80,80,80,0
0.192581,0.293678,-0.007,800,800,250,80,80,80,0
0.194154,0.294389,-0.007,800,800,250,80,80,80,0
0.195548,0.295406,-0.007,800,800,250,80,80,80,0
0.196709,0.296682,-0.007,800,800,250,80,80,80,0
0.197591,0.298166,-0.007,800,800,250,80,80,80,0
0.198161,0.299795,-0.007,800,800,250,80,80,80,0
0.198399,0.301504,-0.007,800,800,250,80,80,80,0
0.198298,0.303227,-0.007,800,800,250,80,80,80,0
0.197866,0.304897,-0.007,800,800,250,80,80,80,0
0.197119,0.306454,-0.007,800,800,250,80,80,80,0
0.19609,0.307839,-0.007,800,800,250,80,80,80,0
0.194816,0.309003,-0.007,800,800,250,80,80,80,0
0.193346,0.309907,-0.007,800,800,250,80,80,80,0
0.191733,0.310521,-0.007,800,800,250,80,80,80,0
0.190034,0.310824,-0.007,800,800,250,80,80,80,0
0.188308,0.310809,-0.007,800,800,250,80,80,80,0
0.186614,0.310478,-0.007,800,800,250,80,80,80,0
0.185008,0.309845,-0.007,800,800,250,80,80,80,0
0.183544,0.308932,-0.007,800,800,250,80,80,80,0
0.182266,0.307771,-0.007,800,800,250,80,80,80,0
0.181217,0.306401,-0.007,800,800,250,80,80,80,0
0.180426,0.304867,-0.007,800,800,250,80,80,80,0
0.179918,0.303217,-0.007,800,800,250,80,80,80,0
0.179706,0.301504,-0.007,800,800,250,80,80,80,0
0.179796,0.29978,-0.007,800,800,250,80,80,80,0
0.180182,0.298098,-0.007,800,800,250,80,80,80,0
0.180851,0.296507,-0.007,800,800,250,80,80,80,0
0.181782,0.295053,-0.007,800,800,250,80,80,80,0
0.182947,0.293779,-0.007,800,800,250,80,80,80,0
0.184309,0.292719,-0.007,800,800,250,80,80,80,0
0.18583,0.291904,-0.007,800,800,250,80,80,80,0
0.187466,0.291353,-0.007,800,800,250,80,80,80,0
0.189171,0.291082,-0.007,800,800,250,80,80,80,0
0.190897,0.291095,-0.007,800,800,250,80,80,80,0
0.192598,0.291392,-0.007,800,800,250,80,80,80,0
0.194227,0.291962,-0.007,800,800,250,80,80,80,0
0.195742,0.292789,-0.007,800,800,250,80,80,80,0
0.197104,0.29385,-0.007,800,800,250,80,80,80,0
0.198278,0.295116,-0.007,800,800,250,80,80,80,0
0.199234,0.296553,-0.007,800,800,250,80,80,80,0
0.199949,0.298124,-0.007,800,800,250,80,80,80,0
0.200408,0.299788,-0.007,800,800,250,80,80,80,0
0.200598,0.301504,-0.007,800,800,250,80,80,80,0
0.22505,0.300991,0.0548713,600,600,400,60,60,60,0
0.22505,0.300991,0.0550746,600,600,400,60,60,60,0
0.22505,0.300991,0.0552779,600,600,400,60,60,60,0
0.22505,0.300991,0.0554812,600,600,400,60,60,60,0
0.22505,0.300991,0.0556846,600,600,400,60,60,60,0
0.22505,0.300991,0.0558879,600,600,400,60,60,60,0
0.22505,0.300991,0.0560912,600,600,400,60,60,60,0
0.22505,0.300991,0.0562945,600,600,400,60,60,60,0
0.22505,0.300991,0.0564979,600,600,400,60,60,60,0
0.22505,0.300991,0.0567012,600,600,400,60,60,60,0
0.22505,0.300991,0.0569045,600,600,400,60,60,60,0
0.22505,0.300991,0.0571078,600,600,400,60,60,60,0
0.22505,0.300991,0.0573111,600,600,400,60,60,60,0
0.22505,0.300991,0.0575145,600,600,400,60,60,60,0
0.22505,0.300991,0.0577178,600,600,400,60,60,60,0
0.22505,0.300991,0.0579211,600,600,400,60,60,60,0
0.22505,0.300991,0.0581244,600,600,400,60,60,60,0
0.22505,0.300991,0.0583277,600,600,400,60,60,60,0
0.22505,0.300991,0.0585311,600,600,400,60,60,60,0
0.22505,0.300991,0.0587344,600,600,400,60,60,60,0
0.22505,0.300991,0.0589377,600,600,400,60,60,60,0
0.22505,0.300991,0.059141,600,600,400,60,60,60,0
0.22505,0.300991,0.0593443,600,600,400,60,60,60,0
0.22505,0.300991,0.0595477,600,600,400,60,60,60,0
0.22505,0.300991,0.059751,600,600,400,60,60,60,0
0.22505,0.300991,0.0599543,600,600,400,60,60,60,0
0.22505,0.300991,0.0601576,600,600,400,60,60,60,0
0.22505,0.300991,0.0603609,600,600,400,60,60,60,0
0.22505,0.300991,0.0605643,600,600,400,60,60,60,0
0.22505,0.300991,0.0607676,600,600,400,60,60,60,0
0.22505,0.300991,0.0609709,600,600,400,60,60,60,0
0.22505,0.300991,0.0611742,600,600,400,60,60,60,0
0.22505,0.300991,0.0613775,600,600,400,60,60,60,0
0.22505,0.300991,0.0615809,600,600,400,60,60,60,0
0.22505,0.300991,0.0617842,600,600,400,60,60,60,0
0.22505,0.300991,0.0619875,600,600,400,60,60,60,0
0.22505,0.300991,0.0621908,600,600,400,60,60,60,0
0.22505,0.300991,0.0623941,600,600,400,60,60,60,0
0.22505,0.300991,0.0625975,600,600,400,60,60,60,0
0.22505,0.300991,0.0628008,600,600,400,60,60,60,0
0.22505,0.300991,0.0630041,600,600,400,60,60,60,0
0.22505,0.300991,0.0632074,600,600,400,60,60,60,0
0.22505,0.300991,0.0634107,600,600,400,60,60,60,0
0.22505,0.300991,0.0636141,600,600,400,60,60,60,0
0.22505,0.300991,0.0638174,600,600,400,60,60,60,0
0.22505,0.300991,0.0640207,600,600,400,60,60,60,0
0.22505,0.300991,0.064224,600,600,400,60,60,60,0
0.22505,0.300991,0.0644273,600,600,400,60,60,60,0
0.22505,0.300991,0.0646307,600,600,400,60,60,60,0
0.22505,0.300991,0.064834,600,600,400,60,60,60,0
0.22505,0.300991,0.0650373,600,600,400,60,60,60,0
0.22505,0.300991,0.0652406,600,600,400,60,60,60,0
0.22505,0.300991,0.0654439,600,600,400,60,60,60,0
0.22505,0.300991,0.0656473,600,600,400,60,60,60,0
0.22505,0.300991,0.0658506,600,600,400,60,60,60,0
0.22505,0.300991,0.0660539,600,600,400,60,60,60,0
0.22505,0.300991,0.0662572,600,600,400,60,60,60,0
0.22505,0.300991,0.0664605,600,600,400,60,60,60,0
0.22505,0.300991,0.0666639,600,600,400,60,60,60,0
0.22505,0.300991,0.0668672,600,600,400,60,60,60,0
0.22505,0.300991,0.0670705,600,600,400,60,60,60,0
0.22505,0.300991,0.0672738,600,600,400,60,60,60,0
0.22505,0.300991,0.0674771,600,600,400,60,60,60,0
0.22505,0.300991,0.0676805,600,600,400,60,60,60,0
0.22505,0.300991,0.0678838,600,600,400,60,60,60,0
0.22505,0.300991,0.0680871,600,600,400,60,60,60,0
0.22505,0.300991,0.0682904,600,600,400,60,60,60,0
0.22505,0.300991,0.0684937,600,600,400,60,60,60,0
0.22505,0.300991,0.0686971,600,600,400,60,60,60,0
0.22505,0.300991,0.0689004,600,600,400,60,60,60,0
0.22505,0.300991,0.0691037,600,600,400,60,60,60,0
0.22505,0.300991,0.069307,600,600,400,60,60,60,0
0.22505,0.300991,0.0695104,600,600,400,60,60,60,0
0.22505,0.300991,0.0697137,600,600,400,60,60,60,0
0.22505,0.300991,0.069917,600,600,400,60,60,60,0
0.22505,0.300991,0.0701203,600,600,400,60,60,60,0
0.22505,0.300991,0.0703236,600,600,400,60,60,60,0
0.22505,0.300991,0.070527,600,600,400,60,60,60,0
0.22505,0.300991,0.0707303,600,600,400,60,60,60,0
0.22505,0.300991,0.0709336,600,600,400,60,60,60,0
0.22505,0.300991,0.0711369,600,600,400,60,60,60,0
0.22505,0.300991,0.0713402,600,600,400,60,60,60,0
0.22505,0.300991,0.0715436,600,600,400,60,60,60,0
0.22505,0.300991,0.0717469,600,600,400,60,60,60,0
0.22505,0.300991,0.0719502,600,600,400,60,60,60,0
0.22505,0.300991,0.0721535,600,600,400,60,60,60,0
0.22505,0.300991,0.0723568,600,600,400,60,60,60,0
0.22505,0.300991,0.0725602,600,600,400,60,60,60,0
0.22505,0.300991,0.0727635,600,600,400,60,60,60,0
0.22505,0.300991,0.0729668,600,600,400,60,60,60,0
0.22505,0.300991,0.0731701,600,600,400,60,60,60,0
0.22505,0.300991,0.0733734,600,600,400,60,60,60,0
0.22505,0.300991,0.0735768,600,600,400,60,60,60,0
0.22505,0.300991,0.0737801,600,600,400,60,60,60,0
0.22505,0.300991,0.0739834,600,600,400,60,60,60,0
0.22505,0.300991,0.0741867,600,600,400,60,60,60,0
0.22505,0.300991,0.07439,600,600,400,60,60,60,0
0.22505,0.300991,0.0745934,600,600,400,60,60,60,0
0.22505,0.300991,0.0747967,600,600,400,60,60,60,0
0.22505,0.300991,0.075,600,600,400,60,60,60,1
